t,norm,slow
2690,475.0437622070,237.3252563477
2691,475.2344055176,237.4443969727
2692,475.4250488281,237.5635375977
2693,475.6156921387,237.6826782227
2694,475.8063354492,237.8018188477
2695,475.9969787598,237.9209594727
2696,476.1876220703,238.0401000977
2697,476.3782653809,238.1592407227
2698,476.5689086914,238.2843627930
2699,476.7714538574,238.4094848633
2700,476.9739990234,238.5346069336
2701,477.1765441895,238.6597290039
2702,477.3790893555,238.7848510742
2703,477.5816345215,238.9099731445
2704,477.7841796875,239.0350952148
2705,477.9867248535,239.1602172852
2706,478.1892700195,239.2853393555
2707,478.3918151855,239.4104614258
2708,478.5824584961,239.5355834961
2709,478.7731018066,239.6607055664
2710,478.9637451172,239.7858276367
2711,479.1543884277,239.9109497070
2712,479.3450317383,240.0360717773
2713,479.5356750488,240.1611938477
2714,479.7263183594,240.2863159180
2715,479.9169616699,240.3935546875
2716,480.1076049805,240.5007934570
2717,480.2982482910,240.6080322266
2718,480.4888916016,240.7152709961
2719,480.6795349121,240.8225097656
2720,480.8701782227,240.9297485352
2721,481.0608215332,241.0369873047
2722,481.2514648438,241.1442260742
2723,481.4421081543,241.2514648438
2724,481.6327514648,241.3587036133
2725,481.8352966309,241.4659423828
2726,482.0378417969,241.5731811523
2727,482.2403869629,241.6804199219
2728,482.4429321289,241.7876586914
2729,482.6454772949,241.8948974609
2730,482.8480224609,242.0021362305
2731,483.0505676270,242.1093750000
2732,483.2531127930,242.2166137695
2733,483.4556579590,242.3238525391
2734,483.6939697266,242.4310913086
2735,483.9322814941,242.5383300781
2736,484.1705932617,242.6455688477
2737,484.4089050293,242.7528076172
2738,484.6472167969,242.8600463867
2739,484.8855285645,242.9672851563
2740,485.1238403320,243.0745239258
2741,485.3621520996,243.1817626953
2742,485.6123657227,243.2890014648
2743,485.8625793457,243.3962402344
2744,486.1127929688,243.5034790039
2745,486.3630065918,243.6107177734
2746,486.6132202148,243.7179565430
2747,486.8634338379,243.8251953125
2748,487.1136474609,243.9324340820
2749,487.3638610840,244.0396728516
2750,487.6140747070,244.1469116211
2751,487.8523864746,244.2541503906
2752,488.0906982422,244.3613891602
2753,488.3290100098,244.4686279297
2754,488.5673217773,244.5758666992
2755,488.8056335449,244.6831054688
2756,489.0439453125,244.7903442383
2757,489.2822570801,244.8975830078
2758,489.5205688477,245.0048217773
2759,489.7707824707,245.1120605469
2760,490.0209960938,245.2192993164
2761,490.2712097168,245.3265380859
2762,490.5214233398,245.4337768555
2763,490.7716369629,245.5410156250
2764,491.0218505859,245.6482543945
2765,491.2720642090,245.7554931641
2766,491.5222778320,245.8627319336
2767,491.7724914551,245.9699707031
2768,491.9869689941,246.0772094727
2769,492.2014465332,246.1844482422
2770,492.4159240723,246.2916870117
2771,492.6304016113,246.3989257813
2772,492.8448791504,246.5061645508
2773,493.0593566895,246.6134033203
2774,493.2738342285,246.7206420898
2775,493.4883117676,246.8278808594
2776,493.7027893066,246.9351196289
2777,493.9172668457,247.0423583984
2778,494.1317443848,247.1495971680
2779,494.3462219238,247.2568359375
2780,494.5606994629,247.3640747070
2781,494.7751770020,247.4713134766
2782,494.9896545410,247.5785522461
2783,495.2041320801,247.6857910156
2784,495.4186096191,247.7930297852
2785,495.6330871582,247.9002685547
2786,495.8475646973,248.0075073242
2787,496.0620422363,248.1147460938
2788,496.2765197754,248.2219848633
2789,496.4909973145,248.3292236328
2790,496.7054748535,248.4364624023
2791,496.9199523926,248.5437011719
2792,497.1344299316,248.6509399414
2793,497.3489074707,248.7581787109
2794,497.5633850098,248.8654174805
2795,497.7778625488,248.9726562500
2796,497.9923400879,249.0798950195
2797,498.2068176270,249.1871337891
2798,498.4212951660,249.2943725586
2799,498.6357727051,249.4016113281
2800,498.8502502441,249.5088500977
2801,499.0647277832,249.6101074219
2802,499.2792053223,249.7113647461
2803,499.4936828613,249.8126220703
2804,499.7081604004,249.9138793945
2805,499.9226379395,250.0151367188
2806,500.1371154785,250.1163940430
2807,500.3515930176,250.2176513672
2808,500.5660705566,250.3189086914
2809,500.7805480957,250.4201660156
2810,500.9950256348,250.5214233398
2811,501.1975708008,250.6226806641
2812,501.4001159668,250.7239379883
2813,501.6026611328,250.8251953125
2814,501.8052062988,250.9264526367
2815,502.0077514648,251.0277099609
2816,502.2102966309,251.1289672852
2817,502.4128417969,251.2302246094
2818,502.6153869629,251.3314819336
2819,502.8179321289,251.3791503906
2820,502.9132385254,251.4268188477
2821,503.0085449219,251.4744873047
2822,503.1038513184,251.5221557617
2823,503.1991577148,251.5698242188
2824,503.2944641113,251.6174926758
2825,503.3897705078,251.6651611328
2826,503.4850769043,251.7128295898
2827,503.5803833008,251.7604980469
2828,503.6876220703,251.8081665039
2829,503.7948608398,251.8558349609
2830,503.9020996094,251.9035034180
2831,504.0093383789,251.9511718750
2832,504.1165771484,251.9988403320
2833,504.2238159180,252.0465087891
2834,504.3310546875,252.0941772461
2835,504.4382934570,252.1418457031
2836,504.5455322266,252.1954345703
2837,504.6527709961,252.2490234375
2838,504.7600097656,252.3026123047
2839,504.8672485352,252.3562011719
2840,504.9744873047,252.4097900391
2841,505.0817260742,252.4633789063
2842,505.1889648438,252.5169677734
2843,505.2962036133,252.5705566406
2844,505.4034423828,252.6241455078
2845,505.5106811523,252.6777343750
2846,505.6179199219,252.7313232422
2847,505.7251586914,252.7849121094
2848,505.8323974609,252.8385009766
2849,505.9396362305,252.8920898438
2850,506.0468750000,252.9456787109
2851,506.1541137695,252.9992675781
2852,506.2613525391,253.0528564453
2853,506.3685913086,253.1064453125
2854,506.4638977051,253.1600341797
2855,506.5592041016,253.2136230469
2856,506.6545104980,253.2672119141
2857,506.7498168945,253.3208007813
2858,506.8451232910,253.3743896484
2859,506.9404296875,253.4279785156
2860,507.0357360840,253.4815673828
2861,507.1310424805,253.5351562500
2862,507.4646606445,253.5887451172
2863,507.7982788086,253.6423339844
2864,508.1318969727,253.6959228516
2865,508.4655151367,253.7495117188
2866,508.7991333008,253.8031005859
2867,509.1327514648,253.8566894531
2868,509.4663696289,253.9102783203
2869,509.7999877930,253.9638671875
2870,510.1336059570,254.0174560547
2871,510.4672241211,254.0710449219
2872,510.8008422852,254.1246337891
2873,511.1344604492,254.1782226563
2874,511.4680786133,254.2318115234
2875,511.8016967773,254.2854003906
2876,512.1353149414,254.3389892578
2877,512.4689331055,254.3925781250
2878,512.8025512695,254.4461669922
2879,513.1361694336,254.4997558594
2880,513.4578857422,254.5533447266
2881,513.7795410156,254.6069335938
2882,514.1011962891,254.6605224609
2883,514.4229125977,254.7141113281
2884,514.7446289063,254.7677001953
2885,515.0662841797,254.8212890625
2886,515.3879394531,254.8748779297
2887,515.7096557617,254.9225463867
2888,515.8645629883,254.9702148438
2889,516.0194702148,255.0178833008
2890,516.1743774414,255.0655517578
2891,516.3292846680,255.1132202148
2892,516.4841918945,255.1608886719
2893,516.6390991211,255.2085571289
2894,516.7940063477,255.2562255859
2895,516.9489135742,255.3038940430
2896,517.1038208008,255.3515625000
2897,517.2587280273,255.3992309570
2898,517.4136352539,255.4468994141
2899,517.5685424805,255.4945678711
2900,517.7234497070,255.5422363281
2901,517.8783569336,255.5899047852
2902,518.0332641602,255.6375732422
2903,518.1881713867,255.6852416992
2904,518.3430786133,255.7329101563
2905,518.4979858398,255.8997192383
2906,518.6528930664,256.0665283203
2907,518.8078002930,256.2333374023
2908,518.9627075195,256.4001464844
2909,519.1176147461,256.5669555664
2910,519.2725219727,256.7337646484
2911,519.4274291992,256.9005737305
2912,519.5823364258,257.0673828125
2913,519.7372436523,257.2341918945
2914,519.8802490234,257.4010009766
2915,520.0231933594,257.5678100586
2916,520.1661376953,257.7346191406
2917,520.3091430664,257.9014282227
2918,520.4521484375,258.0682373047
2919,520.5950927734,258.2350463867
2920,520.7380371094,258.4018554688
2921,520.8810424805,258.5686645508
2922,521.0240478516,258.7354736328
2923,521.1669921875,258.9022827148
2924,521.3099365234,259.0690917969
2925,521.4529418945,259.2359008789
2926,521.5959472656,259.4027099609
2927,521.7388916016,259.5695190430
2928,521.8818359375,259.7363281250
2929,522.0248413086,259.9031372070
2930,522.1678466797,260.0699462891
2931,522.3107910156,260.2367553711
2932,522.4537353516,260.4035644531
2933,522.5967407227,260.5703735352
2934,522.7397460938,260.7371826172
2935,522.8826904297,260.9039916992
2936,523.0256347656,261.0708007813
2937,523.1686401367,261.2376098633
2938,523.3116455078,261.4044189453
2939,523.4545898438,261.5652465820
2940,523.5975341797,261.7260742188
2941,523.7405395508,261.8869018555
2942,523.8835449219,262.0477294922
2943,524.0264892578,262.2085571289
2944,524.1694335938,262.3693847656
2945,524.3124389648,262.5302124023
2946,524.4554443359,262.6910400391
2947,524.5983886719,262.8518676758
2948,524.7413330078,263.0126953125
2949,524.8843383789,263.1735229492
2950,525.0273437500,263.3343505859
2951,525.1702880859,263.4951782227
2952,525.3132324219,263.6560058594
2953,525.4562377930,263.8168334961
2954,525.5992431641,263.9776611328
2955,525.7421875000,264.1384887695
2956,525.8851318359,264.2159423828
2957,525.9924316406,264.2933959961
2958,526.0996093750,264.3708496094
2959,526.2069091797,264.4483032227
2960,526.3140869141,264.5257568359
2961,526.4213867188,264.6032104492
2962,526.5285644531,264.6806640625
2963,526.6358642578,264.7581176758
2964,526.7430419922,264.8355712891
2965,526.8503417969,264.9130249023
2966,526.9694824219,264.9904785156
2967,527.0886230469,265.0679321289
2968,527.2077636719,265.1453857422
2969,527.3269042969,265.2228393555
2970,527.4461059570,265.3002929688
2971,527.5652465820,265.3777465820
2972,527.6843872070,265.4552001953
2973,527.8035888672,265.5326538086
2974,527.9107666016,265.6101074219
2975,528.0180664063,265.6875610352
2976,528.1252441406,265.7650146484
2977,528.2325439453,265.8424682617
2978,528.3397216797,265.9199218750
2979,528.4470214844,265.9973754883
2980,528.5541992188,266.0748291016
2981,528.6614990234,266.1522827148
2982,528.7686767578,266.2297363281
2983,528.8759765625,266.3071899414
2984,528.9831542969,266.3846435547
2985,529.0904541016,266.4620971680
2986,529.1976318359,266.5395507813
2987,529.3049316406,266.6170043945
2988,529.4121093750,266.6944580078
2989,529.5194091797,266.7719116211
2990,529.6265869141,266.8493652344
2991,529.7457885742,266.9268188477
2992,529.8649291992,267.0042724609
2993,529.9840698242,267.0817260742
2994,530.1032714844,267.1591796875
2995,530.2224121094,267.2366333008
2996,530.3415527344,267.3140869141
2997,530.4606933594,267.3915405273
2998,530.5798339844,267.4689941406
2999,530.6990356445,267.5464477539
3000,530.8658447266,267.6239013672
3001,531.0326538086,267.7013549805
3002,531.1994628906,267.7788085938
3003,531.3662719727,267.8562622070
3004,531.5330810547,267.9337158203
3005,531.6998901367,268.0111694336
3006,531.8666992188,268.0886230469
3007,532.0335083008,268.1660766602
3008,532.2003173828,268.2375793457
3009,532.3671264648,268.3090820313
3010,532.5339355469,268.3805847168
3011,532.7007446289,268.4520874023
3012,532.8675537109,268.5235900879
3013,533.0343627930,268.5950927734
3014,533.2011718750,268.6665954590
3015,533.3679809570,268.7380981445
3016,533.5347900391,268.8096008301
3017,533.7015991211,268.8811035156
3018,533.8684082031,268.9526062012
3019,534.0352172852,269.0241088867
3020,534.2020263672,269.0956115723
3021,534.3688354492,269.1671142578
3022,534.5356445313,269.2386169434
3023,534.7024536133,269.3101196289
3024,534.8692626953,269.3816223145
3025,535.0360717773,269.4531250000
3026,535.2028808594,269.5246276855
3027,535.3696899414,269.5961303711
3028,535.5364990234,269.6676330566
3029,535.7033081055,269.7391357422
3030,535.8701171875,269.8106384277
3031,536.0369262695,269.8821411133
3032,536.2037353516,269.9536437988
3033,536.3705444336,270.0251464844
3034,536.5373535156,270.0966491699
3035,536.7041625977,270.1681518555
3036,536.8709716797,270.2396545410
3037,537.0377807617,270.3111572266
3038,537.2045898438,270.3826599121
3039,537.3713989258,270.4541625977
3040,537.5382080078,270.5256652832
3041,537.7050170898,270.5971679688
3042,537.8718261719,270.6686706543
3043,538.0624389648,270.7401733398
3044,538.2531127930,270.8116760254
3045,538.4437255859,270.8831787109
3046,538.6343994141,270.9546813965
3047,538.8250122070,271.0261840820
3048,539.0156860352,271.0976867676
3049,539.2062988281,271.1691894531
3050,539.3969726563,271.2406921387
3051,539.5875854492,271.3121948242
3052,539.7901611328,271.3836975098
3053,539.9926757813,271.4552001953
3054,540.1952514648,271.5267028809
3055,540.3977661133,271.5982055664
3056,540.6003417969,271.6697082520
3057,540.8028564453,271.7412109375
3058,541.0054321289,271.8127136230
3059,541.2079467773,271.8842163086
3060,541.3986206055,271.9557189941
3061,541.5892333984,272.0272216797
3062,541.7799072266,272.0987243652
3063,541.9705200195,272.1702270508
3064,542.1611938477,272.2417297363
3065,542.3518066406,272.3132324219
3066,542.5424804688,272.3847351074
3067,542.7330932617,272.4562377930
3068,542.9237670898,272.5277404785
3069,543.1143798828,272.5992431641
3070,543.3050537109,272.6707458496
3071,543.4956665039,272.7422485352
3072,543.6863403320,272.8137512207
3073,543.8769531250,272.8852539063
3074,544.0676269531,272.9567565918
3075,544.2582397461,273.0282592773
3076,544.4489135742,273.0997619629
3077,544.6514282227,273.1712646484
3078,544.8540039063,273.2427673340
3079,545.0565185547,273.3142700195
3080,545.2590942383,273.3857727051
3081,545.4616088867,273.4572753906
3082,545.6641845703,273.5287780762
3083,545.8666992188,273.6002807617
3084,546.0692749023,273.6717834473
3085,546.2717895508,273.7432861328
3086,546.5101318359,273.8147888184
3087,546.7484130859,273.8862915039
3088,546.9866943359,273.9577941895
3089,547.2249755859,274.0292968750
3090,547.4632568359,274.1007995605
3091,547.7015991211,274.1723022461
3092,547.9398803711,274.2438049316
3093,548.1781616211,274.3153076172
3094,548.4165039063,274.3689270020
3095,548.6666870117,274.4225463867
3096,548.9168701172,274.4761657715
3097,549.1671142578,274.5297851563
3098,549.4173583984,274.5834045410
3099,549.6675415039,274.6370239258
3100,549.9177246094,274.6906433105
3101,550.1679687500,274.7442626953
3102,550.4182128906,274.7978820801
3103,550.6564941406,274.8515014648
3104,550.8947753906,274.9051208496
3105,551.1330566406,274.9587402344
3106,551.3713378906,275.0123596191
3107,551.6096801758,275.0659790039
3108,551.8479614258,275.1195983887
3109,552.0862426758,275.1732177734
3110,552.3245849609,275.2268371582
3111,552.5628662109,275.2864074707
3112,552.8130493164,275.3459777832
3113,553.0632934570,275.4055480957
3114,553.3134765625,275.4651184082
3115,553.5637207031,275.5246887207
3116,553.8139038086,275.5842590332
3117,554.0641479492,275.6438293457
3118,554.3143310547,275.7033996582
3119,554.5645751953,275.7629699707
3120,554.7790527344,275.8225402832
3121,554.9934692383,275.8821105957
3122,555.2079467773,275.9416809082
3123,555.4224243164,276.0012512207
3124,555.6368408203,276.0608215332
3125,555.8513183594,276.1203918457
3126,556.0657958984,276.1799621582
3127,556.2802734375,276.2395324707
3128,556.4947509766,276.2931518555
3129,556.7091674805,276.3467712402
3130,556.9236450195,276.4003906250
3131,557.1381225586,276.4540100098
3132,557.3525390625,276.5076293945
3133,557.5670166016,276.5612487793
3134,557.7814941406,276.6148681641
3135,557.9959716797,276.6684875488
3136,558.2104492188,276.7221069336
3137,558.4248657227,276.7757263184
3138,558.6393432617,276.8293457031
3139,558.8538208008,276.8829650879
3140,559.0682373047,276.9365844727
3141,559.2827148438,276.9902038574
3142,559.4971923828,277.0438232422
3143,559.7116699219,277.0974426270
3144,559.9261474609,277.1510620117
3145,560.1405639648,277.2046813965
3146,560.3550415039,277.2583007813
3147,560.5695190430,277.3119201660
3148,560.7839355469,277.3655395508
3149,560.9984130859,277.4191589355
3150,561.2128906250,277.4727783203
3151,561.4273681641,277.5263977051
3152,561.6418457031,277.5800170898
